STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,s_adj,Seasonal adjustment,sector,Sector,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),MT,Malta,2024-Q2,,0.7,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),MT,Malta,2024-Q3,,0.2,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),MT,Malta,2024-Q4,,-12.1,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),MT,Malta,2025-Q1,,-1.2,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),MT,Malta,2025-Q2,,-4.1,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),MT,Malta,2025-Q3,,1.3,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NL,Netherlands,2023-Q2,,0.0,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NL,Netherlands,2023-Q3,,-2.4,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NL,Netherlands,2023-Q4,,-0.1,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NL,Netherlands,2024-Q1,,0.7,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NL,Netherlands,2024-Q2,,0.0,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NL,Netherlands,2024-Q3,,-1.6,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NL,Netherlands,2024-Q4,,-2.8,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NL,Netherlands,2025-Q1,,-1.0,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NL,Netherlands,2025-Q2,,-0.9,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NL,Netherlands,2025-Q3,,-2.0,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NO,Norway,2023-Q2,,18.9,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NO,Norway,2023-Q3,,11.4,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NO,Norway,2023-Q4,,11.7,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NO,Norway,2024-Q1,,13.9,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NO,Norway,2024-Q2,,15.3,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NO,Norway,2024-Q3,,12.2,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NO,Norway,2024-Q4,,9.9,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NO,Norway,2025-Q1,,17.1,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NO,Norway,2025-Q2,,13.2,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),NO,Norway,2025-Q3,,9.5,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PL,Poland,2023-Q2,,-3.3,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PL,Poland,2023-Q3,,-5.1,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PL,Poland,2023-Q4,,-10.6,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PL,Poland,2024-Q1,,-0.3,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PL,Poland,2024-Q2,,-7.1,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PL,Poland,2024-Q3,,-5.9,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PL,Poland,2024-Q4,,-11.5,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PL,Poland,2025-Q1,,-2.1,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PL,Poland,2025-Q2,,-7.7,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PL,Poland,2025-Q3,,-6.0,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PT,Portugal,2023-Q2,,1.1,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PT,Portugal,2023-Q3,,7.3,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PT,Portugal,2023-Q4,,-4.6,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PT,Portugal,2024-Q1,,-0.6,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PT,Portugal,2024-Q2,,2.5,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PT,Portugal,2024-Q3,,4.9,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PT,Portugal,2024-Q4,,-4.7,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PT,Portugal,2025-Q1,,0.1,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PT,Portugal,2025-Q2,,2.3,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),PT,Portugal,2025-Q3,,3.8,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),RO,Romania,2023-Q2,,-5.4,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),RO,Romania,2023-Q3,,-5.4,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),RO,Romania,2023-Q4,,-7.3,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),RO,Romania,2024-Q1,,-12.5,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),RO,Romania,2024-Q2,,-5.3,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),RO,Romania,2024-Q3,,-7.8,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),RO,Romania,2024-Q4,,-11.9,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),RO,Romania,2025-Q1,,-11.8,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),RO,Romania,2025-Q2,,-5.7,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),RO,Romania,2025-Q3,,-5.6,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SE,Sweden,2023-Q2,,1.7,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SE,Sweden,2023-Q3,,-0.6,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SE,Sweden,2023-Q4,,-3.3,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SE,Sweden,2024-Q1,,-1.8,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SE,Sweden,2024-Q2,,1.2,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SE,Sweden,2024-Q3,,-1.9,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SE,Sweden,2024-Q4,,-3.9,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SE,Sweden,2025-Q1,,-1.5,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SE,Sweden,2025-Q2,,1.5,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SE,Sweden,2025-Q3,,-0.4,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SI,Slovenia,2023-Q2,,-2.6,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SI,Slovenia,2023-Q3,,-1.4,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SI,Slovenia,2023-Q4,,-2.8,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SI,Slovenia,2024-Q1,,-0.7,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SI,Slovenia,2024-Q2,,-2.3,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SI,Slovenia,2024-Q3,,-0.8,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SI,Slovenia,2024-Q4,,0.0,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SI,Slovenia,2025-Q1,,-3.4,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SI,Slovenia,2025-Q2,,-2.9,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SI,Slovenia,2025-Q3,,-0.5,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SK,Slovakia,2023-Q2,,-3.5,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SK,Slovakia,2023-Q3,,-2.6,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SK,Slovakia,2023-Q4,,-10.7,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SK,Slovakia,2024-Q1,,-2.9,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SK,Slovakia,2024-Q2,,-4.1,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SK,Slovakia,2024-Q3,,-3.1,,,,,
dataflow,ESTAT:GOV_10Q_GGNFA(1.0),Quarterly non-financial accounts for general government,Q,Quarterly,PC_GDP,Percentage of gross domestic product (GDP),NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),S13,General government,B9,Net lending (+)/net borrowing (-),SK,Slovakia,2024-Q4,,-11.6,,,,,
